RegionID,RegionName,RegionType,StateName,2020-10,2020-11,2020-12,2021-01
29770,Black Jack,City,MO,156123.0,158461.0,160704.0,162749.0
47817,Stafford Township,City,NJ,494828.0,500724.0,505461.0,509666.0
47156,Pleasant Garden,City,NC,212182.0,214400.0,216717.0,218835.0
24799,Freeburg,City,IL,188729.0,189685.0,190573.0,190879.0
4713,Filer,City,ID,251270.0,255100.0,260207.0,266599.0
21656,Basehor,City,KS,292693.0,294252.0,297060.0,299806.0
52593,Hughesville,City,MD,420268.0,426453.0,432178.0,437960.0
38113,Cut Bank,City,MT,106236.0,107341.0,108526.0,108668.0
45616,Halifax,City,VA,110860.0,112429.0,114090.0,115646.0
40096,Northridge,City,OH,63112.0,64528.0,65952.0,67446.0
9936,Hartford,City,MI,124779.0,126397.0,127531.0,129178.0
33847,San Miguel,City,CA,433641.0,437550.0,441106.0,444930.0
22865,Souderton,City,PA,320650.0,323872.0,327585.0,332211.0
11495,Fort Mitchell,City,AL,205494.0,206160.0,207015.0,207958.0
32233,Johnsburg,City,IL,264092.0,266601.0,268912.0,270963.0
14678,Windsor,City,VA,246213.0,248162.0,250998.0,253996.0
33895,Science Hill,City,KY,130332.0,131342.0,132313.0,133157.0
56169,Raymond,City,WA,149779.0,151318.0,152710.0,154328.0
13280,Piedmont,City,MO,83386.0,83756.0,83846.0,83989.0
44800,Crestline,City,OH,80917.0,81345.0,81811.0,82475.0
43383,Roeland Park,City,KS,235952.0,238502.0,240453.0,242096.0
32173,Ithaca,City,MI,102034.0,102897.0,103743.0,104510.0
35541,Hudson,City,NY,237239.0,239113.0,241632.0,244919.0
41614,Wellsville,City,UT,366043.0,371303.0,377313.0,382159.0
18993,Leonard,City,MI,365536.0,368468.0,371017.0,372742.0
19744,Okanogan,City,WA,188929.0,190663.0,192530.0,194309.0
16389,Silverado,City,CA,737193.0,742935.0,750074.0,755180.0
25760,Marlboro,City,NY,280386.0,285681.0,290703.0,297330.0
9361,Wolcottville,City,IN,221883.0,223979.0,225912.0,227826.0
7850,West Miami,City,FL,406223.0,407833.0,411479.0,415916.0
55967,Donalsonville,City,GA,93947.0,94978.0,96018.0,96968.0
34737,West Fork,City,AR,174053.0,176445.0,178839.0,181054.0
49246,Interlochen,City,MI,224712.0,227499.0,230232.0,232823.0
18401,Grifton,City,NC,105104.0,106070.0,106898.0,108161.0
10031,Abbeville,City,AL,93610.0,93754.0,93937.0,94207.0
45297,Folsom,City,PA,232806.0,236628.0,240055.0,243998.0
46589,Monticello,City,IA,150351.0,150840.0,151343.0,151721.0
32502,Limestone,City,TN,160067.0,162195.0,163966.0,165965.0
10561,Broad Brook,City,CT,237209.0,239622.0,242483.0,245501.0
4594,Englewood,City,TN,139752.0,141287.0,142596.0,144356.0
48365,Wautoma,City,WI,148137.0,149400.0,150851.0,152268.0
44207,Blountstown,City,FL,92475.0,92888.0,93137.0,93522.0
47406,Roanoke,City,IN,231791.0,234065.0,236677.0,239173.0
396132,Town of Cairo,City,NY,165687.0,168487.0,171878.0,175551.0
29563,Rutledge,City,TN,135015.0,135774.0,136778.0,138602.0
397340,Newport,City,VT,159332.0,161109.0,162585.0,163799.0
21887,Holly Hill,City,SC,105834.0,107923.0,109824.0,111429.0
6096,Munford,City,AL,108115.0,108473.0,109084.0,109670.0
13134,Ossian,City,IN,164298.0,165608.0,166967.0,168426.0
151528,Eden Isle,City,LA,290928.0,293371.0,294954.0,296829.0
56780,Topanga,City,CA,1374880.0,1391123.0,1405084.0,1421966.0
11799,Hapeville,City,GA,210088.0,214788.0,218512.0,220031.0
113101,Tortolita,City,AZ,439372.0,446637.0,454000.0,462558.0
52322,Greenback,City,TN,256620.0,259491.0,262341.0,265683.0
55543,Clayton,City,GA,201317.0,203411.0,206110.0,208978.0
38141,Darnestown,City,MD,743589.0,750428.0,758875.0,767805.0
397593,Topsfield,City,MA,687217.0,693797.0,701646.0,709348.0
18132,Folcroft,City,PA,137698.0,140223.0,142498.0,145086.0
15659,Pawhuska,City,OK,55916.0,56161.0,56440.0,56463.0
7194,Spencer,City,IA,136004.0,136589.0,137046.0,137503.0
18318,Goliad,City,TX,185840.0,187473.0,189120.0,190595.0
42040,Coal Valley,City,IL,189146.0,189393.0,189953.0,190310.0
25512,Larkspur,City,CA,1823072.0,1832317.0,1843020.0,1858728.0
18374,Great Mills,City,MD,274955.0,279029.0,282196.0,285596.0
47169,Plymouth,City,NC,56397.0,56802.0,57340.0,57895.0
31965,Hartford,City,AL,105359.0,105840.0,106247.0,106807.0
19681,North Riverside,City,IL,259382.0,261696.0,263827.0,265337.0
398337,Swanton,City,VT,226265.0,226663.0,228431.0,229450.0
18652,Humboldt,City,IA,134328.0,134968.0,136013.0,136964.0
398599,Fruitport,City,MI,214456.0,216166.0,217881.0,219334.0
47124,Piney Flats,City,TN,208360.0,210869.0,213547.0,216535.0
41977,Dardanelle,City,AR,102100.0,102753.0,103176.0,103652.0
39269,Kirtland,City,NM,125244.0,127216.0,129077.0,131170.0
7955,Willow Street,City,PA,253238.0,257061.0,261406.0,266733.0
57011,Shamong Township,City,NJ,353068.0,356452.0,360183.0,362328.0
41537,Waite Park,City,MN,179261.0,181419.0,184290.0,187591.0
7730,Wadena,City,MN,127686.0,128303.0,128966.0,129793.0
40137,Ohatchee,City,AL,130924.0,132254.0,133143.0,134955.0
54516,Spring Lake Park,City,MN,259545.0,263589.0,268089.0,273220.0
398241,Epping,City,NH,337170.0,341318.0,346164.0,349794.0
29616,Spooner,City,WI,167659.0,169078.0,170660.0,171925.0
26456,Pennington Gap,City,VA,80097.0,81002.0,81933.0,82920.0
8243,Baraboo,City,WI,178777.0,180141.0,181480.0,183120.0
53347,Mineral Wells,City,WV,147482.0,148607.0,149784.0,151028.0
52917,Leakesville,City,MS,116966.0,117730.0,118384.0,118481.0
25295,Jamestown,City,KY,99722.0,100298.0,100745.0,101468.0
5646,Lineville,City,AL,112698.0,112681.0,112424.0,112355.0
43558,Corry,City,PA,98466.0,100310.0,102009.0,104110.0
40451,Prospect Park,City,PA,197692.0,200848.0,203982.0,207610.0
35294,Collinsville,City,MS,171900.0,171634.0,171351.0,171199.0
125064,Lauderdale-by-the-Sea,City,FL,452013.0,453807.0,455982.0,457937.0
37793,Cave Junction,City,OR,238195.0,242891.0,246992.0,250665.0
46034,Killingworth,City,CT,365046.0,369981.0,373609.0,377758.0
162151,Robinwood,City,MD,274641.0,276299.0,276594.0,275893.0
33934,Sells,City,AZ,401015.0,405866.0,407518.0,409208.0
7854,West Milton,City,OH,150619.0,151343.0,152045.0,153312.0
123995,Combee Settlement,City,FL,143728.0,145685.0,147329.0,149339.0
45691,Hawthorn Woods,City,IL,465407.0,467966.0,471023.0,474203.0
24989,Gulf Hills,City,MS,158708.0,160058.0,161607.0,163148.0
46024,Kewaunee,City,WI,133823.0,134813.0,135930.0,136871.0
39395,Town Of Lee,City,NY,318584.0,319559.0,322283.0,324075.0
38622,Fruitland,City,ID,247114.0,249933.0,252956.0,256046.0
397147,Ulster,City,NY,251743.0,258755.0,266344.0,274539.0
395479,Peterborough,City,NH,283881.0,288004.0,291533.0,295468.0
42543,Priest River,City,ID,303883.0,308693.0,313541.0,318401.0
57092,Clay,City,AL,180860.0,182776.0,184753.0,187045.0
9791,Merrimac,City,MA,453001.0,460013.0,468188.0,476479.0
40477,Quincy Township,City,PA,152430.0,154859.0,157083.0,158973.0
33999,Silvis,City,IL,104349.0,104368.0,105151.0,105970.0
42237,Genoa,City,IL,196741.0,197909.0,198236.0,198131.0
56479,Pottsboro,City,TX,214181.0,215982.0,218405.0,219768.0
21329,Winamac,City,IN,109461.0,110234.0,111093.0,111985.0
51272,Carlisle,City,IA,188024.0,188492.0,189017.0,189807.0
20213,Rockport,City,IN,133335.0,134393.0,135474.0,136547.0
8630,Latta,City,SC,77968.0,78652.0,79301.0,79783.0
40043,North Caldwell,City,NJ,733326.0,740113.0,748780.0,756760.0
8867,Mount Vernon,City,IA,230082.0,231864.0,234094.0,236931.0
19729,Oakmont,City,PA,240961.0,243120.0,244884.0,246905.0
21226,West Harrison,City,IN,239174.0,240751.0,242407.0,244206.0
12788,Monahans,City,TX,127427.0,127066.0,126634.0,126265.0
396846,West Slope,City,OR,630472.0,637552.0,642896.0,645995.0
12575,Marlborough,City,CT,292595.0,295843.0,298918.0,302217.0
33418,Pikeville,City,TN,110907.0,111235.0,111415.0,111812.0
35737,Fort Wright,City,KY,246547.0,249309.0,252409.0,254757.0
19037,Linwood,City,NJ,277661.0,282045.0,285333.0,285941.0
5234,Hull,City,GA,174564.0,176375.0,178414.0,180513.0
41334,Union City,City,TN,81831.0,81850.0,81899.0,82052.0
37852,Cherry Hills Village,City,CO,2056923.0,2070668.0,2085808.0,2099013.0
42099,Collinsville,City,VA,99650.0,100431.0,101250.0,102301.0
20364,Sardinia,City,OH,157675.0,159640.0,161532.0,163666.0
44535,Centreville,City,AL,127049.0,127340.0,127563.0,127669.0
3494,Avon,City,CO,542552.0,539908.0,534683.0,528763.0
42927,Prairie du Sac,City,WI,303239.0,305758.0,308124.0,310991.0
54274,Saint Joseph,City,IL,184060.0,184852.0,185607.0,186318.0
16948,Bee Cave,City,TX,639698.0,649799.0,659714.0,668796.0
43826,Adkins,City,TX,288666.0,291469.0,294372.0,296784.0
397393,Newport,City,NH,165897.0,167742.0,169601.0,171260.0
43061,Sayre,City,OK,79369.0,79288.0,79231.0,79093.0
398309,Summit,City,WI,491453.0,495587.0,500260.0,505809.0
14632,Whitewright,City,TX,214298.0,216852.0,219952.0,222191.0
44295,Breese,City,IL,166792.0,167395.0,168065.0,168912.0
43361,Redwood Valley,City,CA,507441.0,512385.0,516979.0,516583.0
45820,Houghton Lake,City,MI,111253.0,112713.0,113763.0,114727.0
52504,Hicksville,City,OH,117219.0,118084.0,118927.0,119921.0
17747,Delmar,City,MD,190617.0,192146.0,193262.0,194509.0
25407,Kincheloe,City,MI,60070.0,61022.0,61725.0,62828.0
52124,French Camp,City,CA,402683.0,409132.0,415510.0,421734.0
32177,Jacksboro,City,TX,103049.0,103311.0,103656.0,104213.0
56980,Jefferson,City,MD,410161.0,415579.0,420847.0,424454.0
231818,Cameron Park,City,TX,82586.0,83673.0,84056.0,84630.0
31785,Gold Hill,City,OR,373114.0,377571.0,381840.0,385878.0
13662,Saint John,City,MO,87544.0,89462.0,91256.0,93013.0
397155,Gunplain,City,MI,210314.0,212359.0,214912.0,217889.0
10739,Catasauqua,City,PA,178152.0,180972.0,184285.0,186815.0
33832,San Augustine,City,TX,107519.0,107918.0,107865.0,107288.0
20844,Trion,City,GA,70678.0,70830.0,71096.0,71489.0
27977,Wind Gap,City,PA,243769.0,247020.0,250390.0,254493.0
45516,Grandview,City,TX,284919.0,287918.0,291439.0,293489.0
398414,Meredith,City,NH,413912.0,421770.0,429913.0,436625.0
126571,Wedgefield,City,FL,330024.0,332446.0,334998.0,338028.0
38977,Hiawassee,City,GA,233236.0,236119.0,239183.0,241567.0
18435,Haleiwa,City,HI,1284047.0,1294229.0,1301123.0,1312310.0
43258,Weirsdale,City,FL,234201.0,236009.0,237453.0,238629.0
49993,Woodford,City,VA,213520.0,215982.0,218479.0,221127.0
29777,Lago Vista,City,TX,310296.0,315184.0,319584.0,323609.0
38844,Hainesville,City,IL,190369.0,192725.0,195451.0,198771.0
40110,Oak View,City,CA,621126.0,631370.0,639691.0,650401.0
33401,Phil Campbell,City,AL,88222.0,88993.0,89725.0,90489.0
17916,Edinboro,City,PA,193195.0,195050.0,196656.0,198827.0
5408,Kermit,City,TX,78343.0,78171.0,77860.0,77385.0
398262,Dennis Township,City,NJ,215010.0,217581.0,219890.0,221912.0
48096,University Park,City,IL,136493.0,139394.0,141447.0,143753.0
13169,Palmview,City,TX,128928.0,130871.0,132841.0,134496.0
12851,Mount Airy,City,GA,167246.0,168889.0,170576.0,172291.0
37754,Carlstadt,City,NJ,450153.0,456194.0,462834.0,470246.0
25578,Liberty,City,IN,138736.0,139464.0,140369.0,141700.0
50710,Alva,City,FL,272718.0,274861.0,276925.0,280110.0
13051,Norwood Young America,City,MN,247065.0,250107.0,253335.0,256422.0
51561,Countryside,City,IL,318867.0,320682.0,322030.0,322885.0
29320,Strathmore,City,CA,207204.0,211010.0,214745.0,219095.0
398526,Town of Little Falls,City,NY,85542.0,85912.0,86180.0,86779.0
22728,Vonore,City,TN,275766.0,276719.0,277971.0,279743.0
397024,Town of Mayfield,City,NY,95336.0,96892.0,98844.0,101407.0
6403,Park City,City,KS,155552.0,157535.0,159435.0,161508.0
7016,Seven Springs,City,NC,113241.0,114530.0,115740.0,116960.0
397371,Eliot,City,ME,413618.0,415545.0,417532.0,420167.0
10228,Axton,City,VA,83161.0,83680.0,84345.0,84902.0
43119,Seneca,City,MO,113347.0,114475.0,115511.0,116499.0
43919,Appling,City,GA,268570.0,270532.0,274230.0,277708.0
16319,Oceanport,City,NJ,580506.0,590541.0,599281.0,607182.0
14929,Aurora,City,OR,455455.0,460588.0,465722.0,469853.0
51210,Butner,City,NC,154880.0,156043.0,157478.0,158567.0
36614,Hart,City,MI,118717.0,119847.0,120985.0,122046.0
19809,Pacific,City,WA,410379.0,415165.0,418684.0,421836.0
5894,Medina,City,MN,631345.0,635334.0,639311.0,643755.0
53386,Montague,City,MI,178601.0,180235.0,182103.0,183958.0
29787,Roebuck,City,SC,180868.0,182187.0,183699.0,185038.0
9891,Moriarty,City,NM,114343.0,116176.0,117977.0,119528.0
21484,Dayton,City,NJ,407263.0,409247.0,410236.0,410330.0
40243,Paradise,City,TX,307010.0,307012.0,308078.0,310008.0
18271,Gervais,City,OR,304987.0,309484.0,314548.0,318979.0
399218,Chilton,City,WI,142433.0,143256.0,144538.0,145748.0
7996,Woodbine,City,GA,200743.0,202856.0,204902.0,207016.0
56139,Osprey,City,FL,492606.0,497607.0,501972.0,505625.0
7394,Terrebonne,City,OR,362168.0,366097.0,370739.0,375240.0
9831,Catawba,City,NC,198334.0,200129.0,202895.0,206189.0
38701,Glade Spring,City,VA,122783.0,123566.0,124437.0,125391.0
36384,Sheridan,City,CO,362492.0,366224.0,370330.0,374452.0
39648,Marthasville,City,MO,197758.0,198938.0,199818.0,200962.0
13161,Palacios,City,TX,135596.0,136279.0,136927.0,137540.0
185037,Woodfin,City,NC,275074.0,277813.0,281386.0,285259.0
17540,Columbus,City,KS,75129.0,76120.0,77090.0,78319.0
52891,Lansing,City,KS,220737.0,221791.0,223729.0,225671.0
48941,Calvert City,City,KY,124949.0,125566.0,126301.0,126730.0
41293,Troy,City,VA,275425.0,277609.0,279940.0,282361.0
20300,Saint Gabriel,City,LA,228893.0,229664.0,230646.0,231525.0
53433,Mount Gilead,City,NC,144376.0,145602.0,146971.0,148491.0
9535,Salem,City,WV,80327.0,81203.0,82128.0,82863.0
14377,Town Of Verona,City,NY,135549.0,137395.0,139275.0,141078.0
47778,South Williamsport,City,PA,141114.0,141081.0,142098.0,143256.0
28460,Kimberly,City,WI,170172.0,171634.0,172791.0,174104.0
8278,Buchanan,City,GA,136358.0,137867.0,139474.0,141242.0
37956,Colfax,City,WI,183846.0,185350.0,186946.0,188588.0
10970,Covedale,City,OH,180317.0,183386.0,186777.0,189626.0
42449,Fishersville,City,VA,267907.0,270201.0,272989.0,275613.0
49619,Peshtigo,City,WI,125391.0,126173.0,127044.0,128029.0
50716,Ambler,City,PA,464607.0,467854.0,472441.0,478886.0
25982,Morgantown,City,IN,204608.0,206540.0,208471.0,210308.0
20675,Stony Point,City,NC,162816.0,164670.0,166406.0,168268.0
6794,Robbins,City,NC,103700.0,105650.0,107075.0,108186.0
226949,Green Hill,City,TN,296742.0,300369.0,303185.0,305970.0
45256,Federalsburg,City,MD,129569.0,131100.0,132625.0,134402.0
25854,Meraux,City,LA,168219.0,169386.0,170594.0,171852.0
5241,Huntington Woods,City,MI,387905.0,392912.0,397134.0,400432.0
47522,Saint Paris,City,OH,144758.0,145940.0,147286.0,148785.0
47391,Rineyville,City,KY,221837.0,225284.0,228606.0,232539.0
26574,Pomeroy,City,OH,70430.0,71060.0,72096.0,72906.0
28111,Carolina Beach,City,NC,354525.0,358287.0,360787.0,364146.0
34534,Vance,City,AL,166351.0,167179.0,168543.0,169778.0
50121,Tulia,City,TX,57489.0,57642.0,57738.0,57952.0
33253,Orange Grove,City,TX,156238.0,156071.0,155089.0,155606.0
52110,Franklin,City,PA,88304.0,88966.0,89732.0,90482.0
57225,Pardeeville,City,WI,228687.0,231606.0,233056.0,234499.0
20206,Rochelle Park,City,NJ,419115.0,425139.0,431360.0,438066.0
47563,Sandown,City,NH,363692.0,369499.0,376241.0,381952.0
13084,Ocean City,City,MD,292053.0,295120.0,298643.0,302379.0
35198,Bandon,City,OR,334339.0,339260.0,345008.0,350784.0
53950,Pollok,City,TX,127905.0,129495.0,130508.0,131337.0
33046,Neillsville,City,WI,120853.0,122323.0,123631.0,124741.0
29900,Cutler,City,CA,189912.0,193787.0,197552.0,202081.0
36969,Williamstown,City,WV,158557.0,159904.0,161294.0,162705.0
397265,Tobyhanna Township,City,PA,210388.0,212940.0,216827.0,221052.0
56137,Osceola,City,WI,230701.0,232785.0,235064.0,236976.0
18256,Gas City,City,IN,95695.0,96349.0,97083.0,97689.0
30128,Adamsville,City,TN,103385.0,103398.0,103371.0,103710.0
39491,London,City,OH,149652.0,151069.0,152472.0,153965.0
17143,Branchland,City,WV,64799.0,65032.0,65242.0,65220.0
396473,Montpelier,City,VA,324935.0,328142.0,331668.0,334696.0
8961,Mattapoisett,City,MA,494776.0,502553.0,510244.0,517824.0
15019,Afton,City,OK,198973.0,199610.0,200392.0,201191.0
14932,Avon,City,MN,287646.0,290522.0,294040.0,298191.0
31579,Florence,City,MT,429297.0,431482.0,433500.0,435650.0
396124,Wolfeboro,City,NH,374954.0,380874.0,387811.0,395642.0
30929,Clear Lake,City,MN,298387.0,301586.0,304635.0,308393.0
33574,Quincy,City,MI,137190.0,138614.0,140092.0,141751.0
43565,Belcamp,City,MD,210799.0,213259.0,215328.0,217045.0
10567,Bronson,City,MI,107234.0,108517.0,109968.0,111419.0
396769,Oakland,City,ME,207151.0,209703.0,212199.0,213574.0
48549,Winthrop Harbor,City,IL,187929.0,189437.0,191494.0,193670.0
46681,Natalia,City,TX,196644.0,197688.0,198637.0,199737.0
14618,White Pigeon,City,MI,148523.0,151024.0,153088.0,154997.0
54178,Rochester,City,IL,212432.0,213889.0,215071.0,215691.0
48977,Fox Point,City,WI,369127.0,373047.0,376111.0,380187.0
52011,Ferris,City,TX,183328.0,184153.0,186014.0,188511.0
23453,Almont,City,MI,234796.0,237758.0,241265.0,243816.0
30587,Bridge City,City,TX,173165.0,173687.0,174318.0,174772.0
18475,Harrisburg,City,AR,72934.0,73317.0,73509.0,73765.0
12559,Marengo,City,OH,195852.0,197748.0,199680.0,201530.0
5475,Lafayette,City,AL,68813.0,69058.0,69190.0,69584.0
30469,Bimble,City,KY,91705.0,91979.0,92519.0,92577.0
14654,Williamson,City,GA,218188.0,220199.0,222360.0,225076.0
34360,Tuscola,City,IL,121504.0,122018.0,122514.0,122985.0
399215,Sturbridge,City,MA,339678.0,344432.0,348168.0,351383.0
6255,Norton,City,VA,75256.0,76060.0,76971.0,77762.0
15708,Perham,City,MN,260249.0,262259.0,264439.0,266830.0
397235,Granby,City,MA,271755.0,273955.0,276697.0,279806.0
51763,Dundee,City,OH,235776.0,239816.0,243290.0,247047.0
3457,Ashburnham,City,MA,294436.0,299101.0,302967.0,306968.0
396722,Sandusky South,City,OH,156801.0,158400.0,159996.0,160999.0
30405,Bellefonte,City,PA,228470.0,230084.0,232213.0,234101.0
38279,East Bernstadt,City,KY,94820.0,95225.0,95878.0,96626.0
37952,Coldwater,City,OH,180579.0,182351.0,184232.0,186242.0
44869,Dawson Springs,City,KY,61807.0,62013.0,62171.0,62257.0
53434,Mount Healthy,City,OH,133433.0,136108.0,138604.0,140930.0
237669,Shady Hollow,City,TX,511419.0,522216.0,532252.0,541467.0
397513,Lebanon Township,City,NJ,374938.0,379781.0,383619.0,388353.0
30851,Cherokee,City,IA,99174.0,99550.0,100013.0,100391.0
39605,Mansura,City,LA,121346.0,121854.0,122331.0,122786.0
31462,Estill Springs,City,TN,173418.0,174594.0,176219.0,178624.0
15540,Mount Olive,City,MS,91917.0,91460.0,90886.0,90326.0
41181,Tappahannock,City,VA,193528.0,195455.0,197499.0,199579.0
47060,Pepper Pike,City,OH,512257.0,517409.0,521459.0,527401.0
22679,Sutton,City,WV,73590.0,74560.0,75477.0,75973.0
7827,West Blocton,City,AL,119093.0,119652.0,120247.0,120992.0
5396,Kennett Square,City,PA,430559.0,435293.0,439192.0,442546.0
38376,Elsmere,City,DE,177018.0,178833.0,180747.0,182645.0
43141,Wading River,City,NY,484821.0,493101.0,501589.0,508903.0
44896,Dell Rapids,City,SD,245948.0,248137.0,250502.0,252701.0
29758,Owensville,City,MO,139636.0,140284.0,141111.0,141938.0
19756,Olivette,City,MO,401739.0,404942.0,408009.0,410541.0
45002,Dunkirk,City,MD,487720.0,491638.0,495675.0,499098.0
37126,American Falls,City,ID,200032.0,201622.0,203437.0,205429.0
14103,Taylor Mill,City,KY,184566.0,186217.0,188060.0,189460.0
5580,Le Sueur,City,MN,195162.0,196281.0,197861.0,199663.0
54661,Tarrant,City,AL,50478.0,51548.0,52767.0,54151.0
13318,Pixley,City,CA,175193.0,177349.0,179919.0,182350.0
397069,Northfield,City,VT,211759.0,214370.0,217649.0,220339.0
52706,Jonesville,City,VA,85591.0,86152.0,87043.0,87751.0
399266,Westmoreland,City,NY,162217.0,163778.0,165216.0,166806.0
27861,West Greenwich,City,RI,382735.0,389173.0,394448.0,399848.0
129794,Lakeview,City,GA,113118.0,114344.0,116652.0,118827.0
48476,White Salmon,City,WA,463222.0,467519.0,472400.0,477303.0
45247,Farr West,City,UT,442995.0,448579.0,456348.0,462905.0
124553,Golden Lakes,City,FL,111002.0,112387.0,113992.0,116048.0
46340,Lula,City,GA,192812.0,195239.0,197799.0,200722.0
8876,Munfordville,City,KY,104162.0,104974.0,105824.0,106694.0
34678,Watervliet,City,MI,143482.0,145677.0,147733.0,149789.0
4121,Clear Spring,City,MD,255452.0,257973.0,260182.0,261651.0
45587,Guadalupe,City,AZ,189838.0,193210.0,196701.0,202171.0
5436,Kingston,City,NH,376414.0,381946.0,388297.0,393631.0
37767,Carroll,City,OH,286571.0,291297.0,296206.0,300270.0
46597,Montross,City,VA,214523.0,217504.0,219975.0,222683.0
11600,Gilberts,City,IL,273022.0,275831.0,279015.0,281965.0
49574,Patterson,City,LA,135233.0,136071.0,136357.0,136435.0
26970,Sappington,City,MO,253232.0,255959.0,258287.0,260275.0
25263,Iron Mountain,City,MI,80591.0,80999.0,81723.0,82547.0
34855,Willow Springs,City,MO,112999.0,114095.0,115323.0,117241.0
40381,Plymouth Meeting,City,PA,386815.0,390947.0,396206.0,402329.0
43004,Wilmore,City,KY,184765.0,185613.0,186806.0,187642.0
23863,Bryans Road,City,MD,297147.0,300537.0,304396.0,307963.0
15260,Hoopeston,City,IL,56224.0,56491.0,56797.0,57073.0
17972,Ely,City,MN,163890.0,165627.0,168303.0,171673.0
28550,Elm Grove,City,WI,435699.0,440299.0,445245.0,450923.0
13555,Rock Spring,City,GA,191750.0,192669.0,193463.0,194318.0
38865,Hampstead,City,NH,418121.0,421054.0,424730.0,427049.0
16627,Violet,City,LA,99975.0,100613.0,101262.0,102277.0
55286,Yorktown,City,IN,147050.0,148379.0,149858.0,151293.0
9585,Sparta,City,IL,85208.0,85404.0,85845.0,86038.0
29536,Sloughhouse,City,CA,576119.0,583456.0,590731.0,597998.0
44076,Beacon Falls,City,CT,302761.0,308046.0,312613.0,316297.0
49784,Okemah,City,OK,72899.0,72672.0,72154.0,71476.0
31557,Fircrest,City,WA,468473.0,474495.0,480987.0,487520.0
17331,Cass City,City,MI,90528.0,91496.0,92640.0,93763.0
30417,Ben Lomond,City,CA,775616.0,783918.0,791747.0,800738.0
7043,Sheldon,City,IA,138096.0,138643.0,139231.0,139712.0
18759,Johnstown,City,CO,407744.0,410318.0,412893.0,416021.0
27856,West Dundee,City,IL,279768.0,282168.0,285038.0,287537.0
26659,Quincy,City,CA,259781.0,260333.0,261346.0,262167.0
40479,Quinton,City,VA,272442.0,274829.0,277400.0,280141.0
16144,Slaton,City,TX,92251.0,92659.0,93355.0,93653.0
30930,Clearfield,City,PA,98053.0,98983.0,100360.0,101065.0
11118,Dilley,City,TX,88747.0,88737.0,88589.0,88299.0
38030,Corunna,City,MI,122117.0,122234.0,122197.0,122988.0
46881,Old Town,City,FL,80513.0,81307.0,81954.0,82529.0
35705,Forks,City,WA,223988.0,226953.0,229698.0,232346.0
10724,Carthage,City,TN,146252.0,146997.0,147830.0,149155.0
31195,Deer Lodge,City,MT,163218.0,164236.0,165099.0,165729.0
18556,Hewlett,City,NY,688181.0,694770.0,700990.0,706763.0
25716,Mamou,City,LA,73780.0,73832.0,73738.0,73407.0
8047,Zelienople,City,PA,258271.0,259387.0,261502.0,264854.0
13879,Smiths Grove,City,KY,143087.0,143906.0,144751.0,145805.0
27793,Watchung,City,NJ,689021.0,696721.0,703408.0,707132.0
51822,Eastampton Township,City,NJ,280914.0,284033.0,287686.0,290683.0
21062,Vernal,City,UT,194316.0,195397.0,196802.0,198133.0
7507,Twin Lakes,City,CO,402809.0,407007.0,411191.0,415218.0
37902,Clayton,City,IN,222514.0,224585.0,226823.0,229406.0
4648,Fair Haven,City,NJ,827869.0,844355.0,859096.0,871587.0
32092,Houghton,City,MI,178683.0,180168.0,181755.0,183356.0
22452,Pittsboro,City,IN,253996.0,256509.0,258990.0,261860.0
14121,Thatcher,City,AZ,235460.0,237378.0,239425.0,241890.0
18465,Harbor Springs,City,MI,293595.0,296011.0,298463.0,301114.0
48065,Tuskegee,City,AL,39953.0,40225.0,40740.0,41535.0
202994,Portage Lakes,City,OH,136342.0,138404.0,140322.0,142070.0
3813,Brighton,City,IL,131944.0,132894.0,133885.0,134925.0
3711,Blue Bell,City,PA,465912.0,469287.0,473448.0,478860.0
56120,Orland Hills,City,IL,242986.0,246055.0,248756.0,250751.0
9511,Southampton,City,MA,341155.0,345067.0,348831.0,351975.0
47036,Pea Ridge,City,AR,189678.0,192102.0,194876.0,198064.0
51274,Carmel Valley,City,CA,1198898.0,1207983.0,1220722.0,1236097.0
45352,Freedom,City,WI,274211.0,277596.0,279755.0,282185.0
396622,Unionville,City,NC,276284.0,277939.0,280824.0,284665.0
4693,Farmington,City,AR,196763.0,198999.0,201314.0,204022.0
35279,Albia,City,IA,108170.0,108666.0,109075.0,109743.0
27095,Shrewsbury,City,MO,220072.0,222671.0,224665.0,225886.0
5538,Lancaster,City,WI,133421.0,134345.0,135432.0,136397.0
24909,Gordo,City,AL,131837.0,132771.0,133790.0,135013.0
4540,Eldorado,City,IL,59755.0,60015.0,60323.0,60480.0
56241,Paulsboro,City,NJ,111215.0,113788.0,116215.0,119075.0
3430,Arcadia,City,WI,160807.0,161699.0,162919.0,163982.0
5253,Hyrum,City,UT,288039.0,291531.0,295733.0,299587.0
20666,Stockbridge,City,MI,201768.0,204049.0,206392.0,208954.0
36042,Medina,City,TN,181797.0,182704.0,184854.0,186650.0
39082,Huron,City,CA,180807.0,184311.0,188845.0,192967.0
36435,Waterboro,City,ME,246496.0,250272.0,253301.0,255925.0
396765,Winthrop,City,ME,232279.0,235153.0,238347.0,240778.0
24672,Falfurrias,City,TX,62469.0,62622.0,62921.0,63247.0
8568,Huachuca City,City,AZ,133359.0,135487.0,137379.0,138864.0
51586,Cresco,City,IA,124388.0,124839.0,125439.0,125801.0
7046,Shenandoah,City,IA,74006.0,74352.0,74639.0,75096.0
